text,language,label,label_num,clean_text
భద్రతా కారణాలతో బాలికలు స్కూల్‌కు వెళ్లడం మానేస్తున్నారు.,Telugu ,relevant,1,భద్రతా కారణాలతో బాలికలు స్కూల్కు వెళ్లడం మానేస్తున్నారు
ఆర్టీసీ బస్సులు ఆలస్యంగా రావడం వల్ల ఉద్యోగులకు దెబ్బ.,Telugu ,relevant,1,ఆర్టీసీ బస్సులు ఆలస్యంగా రావడం వల్ల ఉద్యోగులకు దెబ్బ
పల్లెలోని ప్రభుత్వ పాఠశాలల్లో తెలుగు మాధ్యమం ఉపాధ్యాయులు లేరు.,Telugu ,relevant,1,పల్లెలోని ప్రభుత్వ పాఠశాలల్లో తెలుగు మాధ్యమం ఉపాధ్యాయులు లేరు
ప్రభుత్వ పథకాలు ప్రకటించినప్పటికీ గ్రామస్థులకు చేరడం లేదు.,Telugu ,relevant,1,ప్రభుత్వ పథకాలు ప్రకటించినప్పటికీ గ్రామస్థులకు చేరడం లేదు
పౌర సేవలలో డిజిటల్ గందరగోళం వల్ల పెద్దలకి సమస్యలు.,Telugu ,relevant,1,పౌర సేవలలో డిజిటల్ గందరగోళం వల్ల పెద్దలకి సమస్యలు
ప్రభుత్వ స్కీంల కోసం అప్లై చేసిన వారు ఇంకా అర్హత లేక తిరస్కరించబడ్డారు.,Telugu ,relevant,1,ప్రభుత్వ స్కీంల కోసం అప్లై చేసిన వారు ఇంకా అర్హత లేక తిరస్కరించబడ్డారు
సివిల్ సర్వీస్ పరీక్షల తరగతులు పేదలకు అందుబాటులో లేవు.,Telugu ,relevant,1,సివిల్ సర్వీస్ పరీక్షల తరగతులు పేదలకు అందుబాటులో లేవు
ఉద్యోగ కల్పన హామీలు పక్కాగా అమలు కావడం లేదు.,Telugu ,relevant,1,ఉద్యోగ కల్పన హామీలు పక్కాగా అమలు కావడం లేదు
విద్యార్థుల స్కాలర్‌షిప్ డబ్బులు మధ్యలో మాయమవుతున్నాయంటూ ఆరోపణలు.,Telugu ,relevant,1,విద్యార్థుల స్కాలర్షిప్ డబ్బులు మధ్యలో మాయమవుతున్నాయంటూ ఆరోపణలు
భద్రతా సిబ్బంది లేక మహిళా హాస్టల్స్‌లో భయం.,Telugu ,relevant,1,భద్రతా సిబ్బంది లేక మహిళా హాస్టల్స్లో భయం
పురుషులకు మానసిక ఆరోగ్యంపై అవగాహన కార్యక్రమాలు తక్కువగా ఉన్నాయి.,Telugu ,relevant,1,పురుషులకు మానసిక ఆరోగ్యంపై అవగాహన కార్యక్రమాలు తక్కువగా ఉన్నాయి
सरकारी स्कूलों में शिक्षकों की भारी कमी है।,Hindi,relevant,1,सरकारी स्कूलों में शिक्षकों की भारी कमी है।
राशन की दुकान पर पूरा सामान नहीं मिल रहा है।,Hindi,relevant,1,राशन की दुकान पर पूरा सामान नहीं मिल रहा है।
शहर की सड़कों पर जगह-जगह गड्ढे हैं।,Hindi,relevant,1,शहर की सड़कों पर जगहजगह गड्ढे हैं।
सरकारी अस्पतालों में दवाइयों की उपलब्धता नहीं है।,Hindi,relevant,1,सरकारी अस्पतालों में दवाइयों की उपलब्धता नहीं है।
कचरा समय पर नहीं उठाया जाता जिससे बदबू फैल रही है।,Hindi,relevant,1,कचरा समय पर नहीं उठाया जाता जिससे बदबू फैल रही है।
सरकारी कार्यालयों में कर्मचारी समय पर नहीं आते।,Hindi,relevant,1,सरकारी कार्यालयों में कर्मचारी समय पर नहीं आते।
ट्रैफिक लाइट्स ठीक से काम नहीं कर रहीं।,Hindi,relevant,1,ट्रैफिक लाइट्स ठीक से काम नहीं कर रहीं।
महिलाओं के लिए रात में बाहर निकलना असुरक्षित है।,Hindi,relevant,1,महिलाओं के लिए रात में बाहर निकलना असुरक्षित है।
समस्या बताने पर भी अधिकारी कोई कार्रवाई नहीं करते।,Hindi,relevant,1,समस्या बताने पर भी अधिकारी कोई कार्रवाई नहीं करते।
बुजुर्गों को पेंशन समय पर नहीं मिल रही है।,Hindi,relevant,1,बुजुर्गों को पेंशन समय पर नहीं मिल रही है।
ग्रामीण इलाकों में परिवहन की सुविधा नहीं है।,Hindi,relevant,1,ग्रामीण इलाकों में परिवहन की सुविधा नहीं है।
लोगों को सरकारी योजनाओं की जानकारी नहीं है।,Hindi,relevant,1,लोगों को सरकारी योजनाओं की जानकारी नहीं है।
गाँवों में पानी की समस्या गंभीर होती जा रही है।,Hindi,relevant,1,गाँवों में पानी की समस्या गंभीर होती जा रही है।
बारिश के पानी की निकासी की व्यवस्था नहीं है।,Hindi,relevant,1,बारिश के पानी की निकासी की व्यवस्था नहीं है।
स्ट्रीट लाइट्स कई दिनों से खराब हैं।,Hindi,relevant,1,स्ट्रीट लाइट्स कई दिनों से खराब हैं।
सरकारी अस्पताल में डॉक्टर कम और मरीज ज़्यादा हैं।,Hindi,relevant,1,सरकारी अस्पताल में डॉक्टर कम और मरीज ज़्यादा हैं।
स्कूल की इमारत जर्जर हो चुकी है लेकिन मरम्मत नहीं हो रही।,Hindi,relevant,1,स्कूल की इमारत जर्जर हो चुकी है लेकिन मरम्मत नहीं हो रही।
बैंक में लंबी कतारें और स्टाफ की कमी है।,Hindi,relevant,1,बैंक में लंबी कतारें और स्टाफ की कमी है।
गाँवों में इंटरनेट की सुविधा नहीं है।,Hindi,relevant,1,गाँवों में इंटरनेट की सुविधा नहीं है।
बरसात में गलियां पानी से भर जाती हैं।,Hindi,relevant,1,बरसात में गलियां पानी से भर जाती हैं।
परीक्षा के परिणामों की घोषणा में देरी हो रही है।,Hindi,relevant,1,परीक्षा के परिणामों की घोषणा में देरी हो रही है।
पेयजल की आपूर्ति कई दिनों से बंद है।,Hindi,relevant,1,पेयजल की आपूर्ति कई दिनों से बंद है।
शिकायत के बावजूद अधिकारी प्रतिक्रिया नहीं दे रहे हैं।,Hindi,relevant,1,शिकायत के बावजूद अधिकारी प्रतिक्रिया नहीं दे रहे हैं।
नलकूपों में पानी नहीं आ रहा।,Hindi,relevant,1,नलकूपों में पानी नहीं आ रहा।
विद्यालयों में किताबें और डेस्क पर्याप्त नहीं हैं।,Hindi,relevant,1,विद्यालयों में किताबें और डेस्क पर्याप्त नहीं हैं।
गर्भवती महिलाओं के लिए अस्पतालों में सुविधाएं नहीं हैं।,Hindi,relevant,1,गर्भवती महिलाओं के लिए अस्पतालों में सुविधाएं नहीं हैं।
छुट्टी के दिनों में बसें कम चलती हैं।,Hindi,relevant,1,छुट्टी के दिनों में बसें कम चलती हैं।
बेरोजगारों को मार्गदर्शन नहीं मिल रहा है।,Hindi,relevant,1,बेरोजगारों को मार्गदर्शन नहीं मिल रहा है।
जन सुनवाई का आयोजन समय पर नहीं होता।,Hindi,relevant,1,जन सुनवाई का आयोजन समय पर नहीं होता।
सस्ता राशन लेने वालों को घंटों कतार में खड़ा रहना पड़ता है।,Hindi,relevant,1,सस्ता राशन लेने वालों को घंटों कतार में खड़ा रहना पड़ता है।
पेंशन की किश्तें महीनों देर से आती हैं।,Hindi,relevant,1,पेंशन की किश्तें महीनों देर से आती हैं।
सरकारी स्कूलों में मिड डे मील की गुणवत्ता खराब है।,Hindi,relevant,1,सरकारी स्कूलों में मिड डे मील की गुणवत्ता खराब है।
सरकारी कर्मचारी चार बजे ही कार्यालय बंद कर देते हैं।,Hindi,relevant,1,सरकारी कर्मचारी चार बजे ही कार्यालय बंद कर देते हैं।
छात्रवृत्ति की रकम देर से मिल रही है।,Hindi,relevant,1,छात्रवृत्ति की रकम देर से मिल रही है।
ग्रामीण स्वास्थ्य केंद्रों में डॉक्टर नहीं मिलते।,Hindi,relevant,1,ग्रामीण स्वास्थ्य केंद्रों में डॉक्टर नहीं मिलते।
गर्भवती महिलाओं को जाँच के लिए दूर जाना पड़ता है।,Hindi,relevant,1,गर्भवती महिलाओं को जाँच के लिए दूर जाना पड़ता है।
शहर में सफाईकर्मियों की संख्या कम है।,Hindi,relevant,1,शहर में सफाईकर्मियों की संख्या कम है।
एम्बुलेंस सेवा देर से पहुँचती है।,Hindi,relevant,1,एम्बुलेंस सेवा देर से पहुँचती है।
छोटी समस्याओं के लिए भी ज़िला मुख्यालय जाना पड़ता है।,Hindi,relevant,1,छोटी समस्याओं के लिए भी ज़िला मुख्यालय जाना पड़ता है।
विकलांगों के लिए सार्वजनिक इमारतों में रैंप नहीं हैं।,Hindi,relevant,1,विकलांगों के लिए सार्वजनिक इमारतों में रैंप नहीं हैं।
विद्यालयों में लैब की सुविधा नहीं है।,Hindi,relevant,1,विद्यालयों में लैब की सुविधा नहीं है।
थानों में शिकायत दर्ज करने में आनाकानी की जाती है।,Hindi,relevant,1,थानों में शिकायत दर्ज करने में आनाकानी की जाती है।
महिलाओं के मामलों में पुलिस तुरंत कार्रवाई नहीं करती।,Hindi,relevant,1,महिलाओं के मामलों में पुलिस तुरंत कार्रवाई नहीं करती।
सरकारी अस्पतालों में जाँच की मशीनें बंद पड़ी हैं।,Hindi,relevant,1,सरकारी अस्पतालों में जाँच की मशीनें बंद पड़ी हैं।
बिना रिश्वत दिए सरकारी दफ्तरों में काम नहीं होता।,Hindi,relevant,1,बिना रिश्वत दिए सरकारी दफ्तरों में काम नहीं होता।
स्कूलों में फर्नीचर टूटा हुआ है।,Hindi,relevant,1,स्कूलों में फर्नीचर टूटा हुआ है।
पुरानी इमारतें गिरने की कगार पर हैं फिर भी खाली नहीं कराई गईं।,Hindi,relevant,1,पुरानी इमारतें गिरने की कगार पर हैं फिर भी खाली नहीं कराई गईं।
नगर निगम से अनुमति लेने में बहुत समय लगता है।,Hindi,relevant,1,नगर निगम से अनुमति लेने में बहुत समय लगता है।
छात्रों के लिए ट्रांसपोर्ट की सुविधा नहीं है।,Hindi,relevant,1,छात्रों के लिए ट्रांसपोर्ट की सुविधा नहीं है।
मुफ्त किताबों की गुणवत्ता बहुत खराब है।,Hindi,relevant,1,मुफ्त किताबों की गुणवत्ता बहुत खराब है।
राशन कार्ड अपडेट करवाने में कई दिक्कतें आती हैं।,Hindi,relevant,1,राशन कार्ड अपडेट करवाने में कई दिक्कतें आती हैं।
पेयजल की समस्या विकराल रूप ले चुकी है।,Hindi,relevant,1,पेयजल की समस्या विकराल रूप ले चुकी है।
परीक्षा केंद्रों में स्कैनिंग की सुविधा नहीं है।,Hindi,relevant,1,परीक्षा केंद्रों में स्कैनिंग की सुविधा नहीं है।
पुरुषों पर हो रहे अत्याचारों पर ध्यान नहीं दिया जाता।,Hindi,relevant,1,पुरुषों पर हो रहे अत्याचारों पर ध्यान नहीं दिया जाता।
जाति आधारित छात्रवृत्ति को लेकर असंतोष है।,Hindi,relevant,1,जाति आधारित छात्रवृत्ति को लेकर असंतोष है।
विकलांगों की नियुक्तियाँ समय पर नहीं हो रही हैं।,Hindi,relevant,1,विकलांगों की नियुक्तियाँ समय पर नहीं हो रही हैं।
आधार अपडेट करने में घंटों लाइन में लगना पड़ता है।,Hindi,relevant,1,आधार अपडेट करने में घंटों लाइन में लगना पड़ता है।
छात्रों को लैपटॉप देने के बाद कोई निगरानी नहीं होती।,Hindi,relevant,1,छात्रों को लैपटॉप देने के बाद कोई निगरानी नहीं होती।
सार्वजनिक मंचों पर आमजन की समस्याओं को अनसुना कर दिया जाता है।,Hindi,relevant,1,सार्वजनिक मंचों पर आमजन की समस्याओं को अनसुना कर दिया जाता है।
हॉस्टल में खाने की गुणवत्ता बहुत खराब है।,Hindi,relevant,1,हॉस्टल में खाने की गुणवत्ता बहुत खराब है।
सरकारी भर्तियों की प्रक्रिया बहुत धीमी है।,Hindi,relevant,1,सरकारी भर्तियों की प्रक्रिया बहुत धीमी है।
शादी रजिस्ट्रेशन के लिए सर्वर बार-बार डाउन हो जाता है।,Hindi,relevant,1,शादी रजिस्ट्रेशन के लिए सर्वर बारबार डाउन हो जाता है।
सालों से ड्रेनेज की समस्या जस की तस बनी हुई है।,Hindi,relevant,1,सालों से ड्रेनेज की समस्या जस की तस बनी हुई है।
कलेक्टर ऑफिस से कोई प्रतिक्रिया नहीं मिलती।,Hindi,relevant,1,कलेक्टर ऑफिस से कोई प्रतिक्रिया नहीं मिलती।
प्राथमिक स्कूलों की इमारतें बहुत खराब स्थिति में हैं।,Hindi,relevant,1,प्राथमिक स्कूलों की इमारतें बहुत खराब स्थिति में हैं।
पब्लिक टॉयलेट्स गंदगी से भरे हुए हैं।,Hindi,relevant,1,पब्लिक टॉयलेट्स गंदगी से भरे हुए हैं।
महिला हेल्पलाइन सिर्फ नाम मात्र की सुविधा है।,Hindi,relevant,1,महिला हेल्पलाइन सिर्फ नाम मात्र की सुविधा है।
गाँवों में बिजली बार-बार जाती है।,Hindi,relevant,1,गाँवों में बिजली बारबार जाती है।
बच्चों के लिए हेल्थ चेकअप की सुविधा नहीं है।,Hindi,relevant,1,बच्चों के लिए हेल्थ चेकअप की सुविधा नहीं है।
कूड़े का प्रबंधन सही से नहीं किया जा रहा है।,Hindi,relevant,1,कूड़े का प्रबंधन सही से नहीं किया जा रहा है।
गाँवों में युवाओं को ट्रेनिंग की सुविधा नहीं है।,Hindi,relevant,1,गाँवों में युवाओं को ट्रेनिंग की सुविधा नहीं है।
वृद्धाश्रमों की हालत बेहद खराब है।,Hindi,relevant,1,वृद्धाश्रमों की हालत बेहद खराब है।
बच्चों को अब भी स्कूल में मार लगाई जाती है।,Hindi,relevant,1,बच्चों को अब भी स्कूल में मार लगाई जाती है।
सरकारी योजनाओं की जानकारी आमजन तक नहीं पहुँचती।,Hindi,relevant,1,सरकारी योजनाओं की जानकारी आमजन तक नहीं पहुँचती।
स्कूलों का नवीनीकरण अधूरा पड़ा है।,Hindi,relevant,1,स्कूलों का नवीनीकरण अधूरा पड़ा है।
इलाज के लिए लोगों को शहर जाना पड़ता है।,Hindi,relevant,1,इलाज के लिए लोगों को शहर जाना पड़ता है।
न्यूनतम मजदूरी का पालन नहीं हो रहा है।,Hindi,relevant,1,न्यूनतम मजदूरी का पालन नहीं हो रहा है।
अधिकारियों में पारदर्शिता की कमी है।,Hindi,relevant,1,अधिकारियों में पारदर्शिता की कमी है।
छात्रवृत्ति का पैसा गलत खाते में चला जाता है।,Hindi,relevant,1,छात्रवृत्ति का पैसा गलत खाते में चला जाता है।
कई रूटों पर सरकारी बसें बंद हो चुकी हैं।,Hindi,relevant,1,कई रूटों पर सरकारी बसें बंद हो चुकी हैं।
पार्कों की देखरेख नहीं की जा रही है।,Hindi,relevant,1,पार्कों की देखरेख नहीं की जा रही है।
मनरेगा मजदूरी समय पर नहीं मिलती।,Hindi,relevant,1,मनरेगा मजदूरी समय पर नहीं मिलती।
डिजिटल सेवाओं से बुजुर्ग परेशान हैं।,Hindi,relevant,1,डिजिटल सेवाओं से बुजुर्ग परेशान हैं।
शिक्षा बजट का उपयोग सही तरीके से नहीं हो रहा।,Hindi,relevant,1,शिक्षा बजट का उपयोग सही तरीके से नहीं हो रहा।
राशन की दुकानों पर कार्ड होते हुए भी राशन नहीं मिलता।,Hindi,relevant,1,राशन की दुकानों पर कार्ड होते हुए भी राशन नहीं मिलता।
गरीबों के लिए मकान की स्कीम में भ्रष्टाचार हो रहा है।,Hindi,relevant,1,गरीबों के लिए मकान की स्कीम में भ्रष्टाचार हो रहा है।
ठंड में सड़क पर सोने वाले बेसहारा लोगों के लिए कोई इंतजाम नहीं।,Hindi,relevant,1,ठंड में सड़क पर सोने वाले बेसहारा लोगों के लिए कोई इंतजाम नहीं।
गरीब इलाज के लिए स्कीम के बारे में नहीं जानते।,Hindi,relevant,1,गरीब इलाज के लिए स्कीम के बारे में नहीं जानते।
परीक्षा में छात्रों को समय पर दिशा-निर्देश नहीं मिलते।,Hindi,relevant,1,परीक्षा में छात्रों को समय पर दिशानिर्देश नहीं मिलते।
सरकारी स्कूलों में शिक्षा का स्तर गिरता जा रहा है।,Hindi,relevant,1,सरकारी स्कूलों में शिक्षा का स्तर गिरता जा रहा है।
आवश्यक वस्तुओं के दाम आम आदमी की पहुँच से बाहर हैं।,Hindi,relevant,1,आवश्यक वस्तुओं के दाम आम आदमी की पहुँच से बाहर हैं।
शहरों में पार्किंग की बहुत समस्या है।,Hindi,relevant,1,शहरों में पार्किंग की बहुत समस्या है।
सरकारी स्कूलों में पढ़ाई के तरीके बहुत पुराने हैं।,Hindi,relevant,1,सरकारी स्कूलों में पढ़ाई के तरीके बहुत पुराने हैं।
बिना घूस दिए काम नहीं होता।,Hindi,relevant,1,बिना घूस दिए काम नहीं होता।
स्कूलों में मानसिक स्वास्थ्य पर कोई काम नहीं होता।,Hindi,relevant,1,स्कूलों में मानसिक स्वास्थ्य पर कोई काम नहीं होता।
आरटीआई लगाने में भी कठिनाइयाँ होती हैं।,Hindi,relevant,1,आरटीआई लगाने में भी कठिनाइयाँ होती हैं।
महिला कर्मचारियों के लिए कोई विशेष सुविधा नहीं है।,Hindi,relevant,1,महिला कर्मचारियों के लिए कोई विशेष सुविधा नहीं है।
जनगणना के आंकड़े समय पर नहीं आते।,Hindi,relevant,1,जनगणना के आंकड़े समय पर नहीं आते।
मतदाता सूची में नाम जोड़ना मुश्किल काम हो गया है।,Hindi,relevant,1,मतदाता सूची में नाम जोड़ना मुश्किल काम हो गया है।
गाँवों में टेलीमेडिसिन की सुविधा नहीं है।,Hindi,relevant,1,गाँवों में टेलीमेडिसिन की सुविधा नहीं है।
सरकारी नौकरियों की परीक्षाएँ समय पर नहीं होतीं।,Hindi,relevant,1,सरकारी नौकरियों की परीक्षाएँ समय पर नहीं होतीं।
ट्रेनिंग सेंटर्स लगभग बंद हो चुके हैं।,Hindi,relevant,1,ट्रेनिंग सेंटर्स लगभग बंद हो चुके हैं।
एचआईवी की जाँच की सुविधा कई सरकारी अस्पतालों में नहीं है।,Hindi,relevant,1,एचआईवी की जाँच की सुविधा कई सरकारी अस्पतालों में नहीं है।
सिविल सप्लाई में भ्रष्टाचार की शिकायतें आम हैं।,Hindi,relevant,1,सिविल सप्लाई में भ्रष्टाचार की शिकायतें आम हैं।
ठंड में रेन शेल्टर नहीं होने से बेघर परेशान हैं।,Hindi,relevant,1,ठंड में रेन शेल्टर नहीं होने से बेघर परेशान हैं।
बेरोजगारी भत्ते में तकनीकी दिक्कतें आ रही हैं।,Hindi,relevant,1,बेरोजगारी भत्ते में तकनीकी दिक्कतें आ रही हैं।
आँगनवाड़ी केंद्रों में पोषण की गुणवत्ता बहुत खराब है।,Hindi,relevant,1,आँगनवाड़ी केंद्रों में पोषण की गुणवत्ता बहुत खराब है।
शिक्षा का अधिकार अधिनियम सही से लागू नहीं हो रहा।,Hindi,relevant,1,शिक्षा का अधिकार अधिनियम सही से लागू नहीं हो रहा।
सुरक्षा के कारण लड़कियाँ स्कूल जाना छोड़ देती हैं।,Hindi,relevant,1,सुरक्षा के कारण लड़कियाँ स्कूल जाना छोड़ देती हैं।
बसें समय पर न पहुँचने से लोग नौकरी में देर से पहुँचते हैं।,Hindi,relevant,1,बसें समय पर न पहुँचने से लोग नौकरी में देर से पहुँचते हैं।
गाँवों के स्कूलों में माध्यमिक विषयों के शिक्षक नहीं हैं।,Hindi,relevant,1,गाँवों के स्कूलों में माध्यमिक विषयों के शिक्षक नहीं हैं।
घोषित योजनाएँ जमीनी स्तर पर लागू नहीं होतीं।,Hindi,relevant,1,घोषित योजनाएँ जमीनी स्तर पर लागू नहीं होतीं।
डिजिटल प्रक्रिया बुजुर्गों को समझ में नहीं आती।,Hindi,relevant,1,डिजिटल प्रक्रिया बुजुर्गों को समझ में नहीं आती।
योजनाओं के लिए अप्लाई करने के बाद भी लाभ नहीं मिलता।,Hindi,relevant,1,योजनाओं के लिए अप्लाई करने के बाद भी लाभ नहीं मिलता।
गरीबों को कोचिंग की सुविधा उपलब्ध नहीं है।,Hindi,relevant,1,गरीबों को कोचिंग की सुविधा उपलब्ध नहीं है।
रोजगार देने के वादे पूरे नहीं हो रहे।,Hindi,relevant,1,रोजगार देने के वादे पूरे नहीं हो रहे।
छात्रवृत्ति की रकम कई बार ग़ायब हो जाती है।,Hindi,relevant,1,छात्रवृत्ति की रकम कई बार ग़ायब हो जाती है।
महिला हॉस्टलों में कोई सुरक्षा गार्ड नहीं है।,Hindi,relevant,1,महिला हॉस्टलों में कोई सुरक्षा गार्ड नहीं है।
पुरुषों के मानसिक स्वास्थ्य को लेकर कोई अभियान नहीं है।,Hindi,relevant,1,पुरुषों के मानसिक स्वास्थ्य को लेकर कोई अभियान नहीं है।
Sadak pe itne gaddhe hain ki gadi chalana mushkil ho gaya hai.,Hinglish,relevant,1,sadak pe itne gaddhe hain ki gadi chalana mushkil ho gaya hai
Sarkari aspataalon mein doctors milte hi nahi.,Hinglish,relevant,1,sarkari aspataalon mein doctors milte hi nahi
"Bijli roz jaati hai, aur aati bhi late hai.",Hinglish,relevant,1,bijli roz jaati hai aur aati bhi late hai
"School mein teacher toh hain, lekin padhaate nahi.",Hinglish,relevant,1,school mein teacher toh hain lekin padhaate nahi
Ration ki dukaan pe pura saman nahi milta.,Hinglish,relevant,1,ration ki dukaan pe pura saman nahi milta
"Har jagah kachra bhara pada hai, koi safai nahi karta.",Hinglish,relevant,1,har jagah kachra bhara pada hai koi safai nahi karta
Public toilets gande hote hain aur use ke laayak nahi.,Hinglish,relevant,1,public toilets gande hote hain aur use ke laayak nahi
Girls ko school bhejna parents ke liye abhi bhi challenge hai.,Hinglish,relevant,1,girls ko school bhejna parents ke liye abhi bhi challenge hai
"Pension time pe nahi milti, senior citizens pareshan hote hain.",Hinglish,relevant,1,pension time pe nahi milti senior citizens pareshan hote hain
Gaav mein paani kaafi dinon se nahi aaya.,Hinglish,relevant,1,gaav mein paani kaafi dinon se nahi aaya
"Traffic signals kaam nahi karte, isliye accidents badh gaye hain.",Hinglish,relevant,1,traffic signals kaam nahi karte isliye accidents badh gaye hain
Government offices mein kaam karwane ke liye sifarish chahiye.,Hinglish,relevant,1,government offices mein kaam karwane ke liye sifarish chahiye
Garib logon ko sarkari yojanaon ka pata hi nahi hota.,Hinglish,relevant,1,garib logon ko sarkari yojanaon ka pata hi nahi hota
Hospitals mein x-ray machine months se kharab hai.,Hinglish,relevant,1,hospitals mein xray machine months se kharab hai
"School ki building to girne wali hai, lekin repair nahi ho raha.",Hinglish,relevant,1,school ki building to girne wali hai lekin repair nahi ho raha
"Bus time pe nahi aati, log job ke liye late pahuchte hain.",Hinglish,relevant,1,bus time pe nahi aati log job ke liye late pahuchte hain
Manrega ka paisa logon ke account mein nahi aaya.,Hinglish,relevant,1,manrega ka paisa logon ke account mein nahi aaya
Girls ke liye toilets school mein nahi hain.,Hinglish,relevant,1,girls ke liye toilets school mein nahi hain
Aanganwadi mein poshan ka dhyan nahi rakha ja raha.,Hinglish,relevant,1,aanganwadi mein poshan ka dhyan nahi rakha ja raha
Vaccination centers pe line bahut lambi hoti hai.,Hinglish,relevant,1,vaccination centers pe line bahut lambi hoti hai
Naye ration card banwane mein months lag jaate hain.,Hinglish,relevant,1,naye ration card banwane mein months lag jaate hain
Police complaint lete hi nahi bina pressure ke.,Hinglish,relevant,1,police complaint lete hi nahi bina pressure ke
Doctor appointment ke liye log hours wait karte hain.,Hinglish,relevant,1,doctor appointment ke liye log hours wait karte hain
School mein books time se nahi milti.,Hinglish,relevant,1,school mein books time se nahi milti
Old age homes mein basic facilities bhi nahi hain.,Hinglish,relevant,1,old age homes mein basic facilities bhi nahi hain
"Gaav mein bijli ke poles tede pade hain, koi dekhne wala nahi.",Hinglish,relevant,1,gaav mein bijli ke poles tede pade hain koi dekhne wala nahi
Shiksha ka level har saal girta ja raha hai.,Hinglish,relevant,1,shiksha ka level har saal girta ja raha hai
Garib bachchon ko scholarship ka paisa nahi milta.,Hinglish,relevant,1,garib bachchon ko scholarship ka paisa nahi milta
Pani ki pipeline months se leak kar rahi hai.,Hinglish,relevant,1,pani ki pipeline months se leak kar rahi hai
"Job fair ka advertisement aata hai, lekin reality mein kuch nahi hota.",Hinglish,relevant,1,job fair ka advertisement aata hai lekin reality mein kuch nahi hota
"Railway station ke bathrooms use nahi kiye ja sakte, bahut gande hain.",Hinglish,relevant,1,railway station ke bathrooms use nahi kiye ja sakte bahut gande hain
Online form bharne mein system baar baar crash hota hai.,Hinglish,relevant,1,online form bharne mein system baar baar crash hota hai
Rickshaw aur auto drivers passengers se extra charge lete hain.,Hinglish,relevant,1,rickshaw aur auto drivers passengers se extra charge lete hain
Girls ke saath road pe harassment common ho gaya hai.,Hinglish,relevant,1,girls ke saath road pe harassment common ho gaya hai
Gaon mein mobile network hi nahi aata.,Hinglish,relevant,1,gaon mein mobile network hi nahi aata
Sarkari offices mein log kaam chhod ke chale jaate hain.,Hinglish,relevant,1,sarkari offices mein log kaam chhod ke chale jaate hain
Sarkari daftar mein lunch ke baad koi kaam nahi karta.,Hinglish,relevant,1,sarkari daftar mein lunch ke baad koi kaam nahi karta
Gramin swasthya kendra band padha rehta hai.,Hinglish,relevant,1,gramin swasthya kendra band padha rehta hai
Vaccination ke liye appointment milna mushkil ho gaya hai.,Hinglish,relevant,1,vaccination ke liye appointment milna mushkil ho gaya hai
Pollution ke wajah se logon ko breathing problems ho rahi hain.,Hinglish,relevant,1,pollution ke wajah se logon ko breathing problems ho rahi hain
City buses old aur kharab haalat mein chal rahi hain.,Hinglish,relevant,1,city buses old aur kharab haalat mein chal rahi hain
Sarkari housing scheme mein corruption hai.,Hinglish,relevant,1,sarkari housing scheme mein corruption hai
Ration ki dukaan mein fingerprint machine kaam nahi karti.,Hinglish,relevant,1,ration ki dukaan mein fingerprint machine kaam nahi karti
Aadhar update karne ke liye teen chakkar lagane padte hain.,Hinglish,relevant,1,aadhar update karne ke liye teen chakkar lagane padte hain
Logon ko apne haq ke liye protest karna padta hai.,Hinglish,relevant,1,logon ko apne haq ke liye protest karna padta hai
Schools mein science lab bas naam ki hai.,Hinglish,relevant,1,schools mein science lab bas naam ki hai
Digital India ke naam par ground pe kuch nahi ho raha.,Hinglish,relevant,1,digital india ke naam par ground pe kuch nahi ho raha
Khaali padon pe bharti nahi ho rahi.,Hinglish,relevant,1,khaali padon pe bharti nahi ho rahi
Women safety apps kaam nahi karte waqt pe.,Hinglish,relevant,1,women safety apps kaam nahi karte waqt pe
Har baar elections ke baad promises bhool jaate hain.,Hinglish,relevant,1,har baar elections ke baad promises bhool jaate hain
Railway ticket counters pe crowd management nahi hota.,Hinglish,relevant,1,railway ticket counters pe crowd management nahi hota
Cyber cafe band hone ke baad students form bhar hi nahi paate.,Hinglish,relevant,1,cyber cafe band hone ke baad students form bhar hi nahi paate
"Sadak ke side drain choked hai, baarish mein waterlogging ho jaata hai.",Hinglish,relevant,1,sadak ke side drain choked hai baarish mein waterlogging ho jaata hai
Garib logon ke liye affordable rent par ghar nahi milta.,Hinglish,relevant,1,garib logon ke liye affordable rent par ghar nahi milta
Hospital mein stretcher tak nahi milta emergency mein.,Hinglish,relevant,1,hospital mein stretcher tak nahi milta emergency mein
Mahilaon ke liye public transport safe nahi hai.,Hinglish,relevant,1,mahilaon ke liye public transport safe nahi hai
Ward office mein file kho jaati hai aur log bhatak jaate hain.,Hinglish,relevant,1,ward office mein file kho jaati hai aur log bhatak jaate hain
"Aanganwadi mein na khana sahi milta hai, na cleanliness hoti hai.",Hinglish,relevant,1,aanganwadi mein na khana sahi milta hai na cleanliness hoti hai
Sarkari naukri ke exam ke results saal bhar delay ho jaate hain.,Hinglish,relevant,1,sarkari naukri ke exam ke results saal bhar delay ho jaate hain
Gaon mein to abhi bhi toilets nahi bane.,Hinglish,relevant,1,gaon mein to abhi bhi toilets nahi bane
School mein student se safai karvai jaati hai.,Hinglish,relevant,1,school mein student se safai karvai jaati hai
Ration lene mein biometric machine error aata hai.,Hinglish,relevant,1,ration lene mein biometric machine error aata hai
